date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos,previous_balance_1,previous_amount_1,previous_other_1,previous_balance_2,previous_amount_2,previous_other_2,previous_balance_3,previous_amount_3,previous_other_3,previous_balance_4,previous_amount_4,previous_other_4,previous_balance_5,previous_amount_5,previous_other_5,previous_balance_6,previous_amount_6,previous_other_6
2020-06-30,1580.0,-2209.48,-805.31,191,5829C,195,1.2246467991473532e-16,-1.0,-175.83,1500.0,-1374.15,-301.68,1900.0,-793.42,-1408.26,1478.0,-1058.47,-1827.79,1.0,0.0,-1828.79,137.0,-136.62,-1829.17,8.1,-10.8
2020-07-31,435.0,-457.7,-828.01,191,5829C,195,-0.4999999999999997,-0.8660254037844388,-805.31,1580.0,-2209.48,-175.83,1500.0,-1374.15,-301.68,1900.0,-793.42,-1408.26,1478.0,-1058.47,-1827.79,1.0,0.0,-1828.79,137.0,-136.62
2020-08-31,1200.0,-369.57,2.42,191,5829C,195,-0.8660254037844385,-0.5000000000000004,-828.01,435.0,-457.7,-805.31,1580.0,-2209.48,-175.83,1500.0,-1374.15,-301.68,1900.0,-793.42,-1408.26,1478.0,-1058.47,-1827.79,1.0,0.0
2020-09-30,1000.0,-52.8,949.62,191,5829C,195,-1.0,-1.8369701987210297e-16,2.42,1200.0,-369.57,-828.01,435.0,-457.7,-805.31,1580.0,-2209.48,-175.83,1500.0,-1374.15,-301.68,1900.0,-793.42,-1408.26,1478.0,-1058.47
2020-04-30,2036.0,-3171.55,-1160.36,192,6831Z,288,0.8660254037844387,-0.4999999999999998,-24.81,9111.15,-5938.56,-3197.4,3209.65,-2809.66,-3597.39,2925.0,-2973.21,-3549.18,2612.5,-3222.91,-2938.77,5591.88,-3534.14,-4996.51,0.0,-2111.13
2020-05-31,3049.96,-3471.36,-1581.76,192,6831Z,288,0.49999999999999994,-0.8660254037844387,-1160.36,2036.0,-3171.55,-24.81,9111.15,-5938.56,-3197.4,3209.65,-2809.66,-3597.39,2925.0,-2973.21,-3549.18,2612.5,-3222.91,-2938.77,5591.88,-3534.14
2020-06-30,6012.5,-5028.46,-597.72,192,6831Z,288,1.2246467991473532e-16,-1.0,-1581.76,3049.96,-3471.36,-1160.36,2036.0,-3171.55,-24.81,9111.15,-5938.56,-3197.4,3209.65,-2809.66,-3597.39,2925.0,-2973.21,-3549.18,2612.5,-3222.91
2020-07-31,1500.0,-5336.65,-4434.37,192,6831Z,288,-0.4999999999999997,-0.8660254037844388,-597.72,6012.5,-5028.46,-1581.76,3049.96,-3471.36,-1160.36,2036.0,-3171.55,-24.81,9111.15,-5938.56,-3197.4,3209.65,-2809.66,-3597.39,2925.0,-2973.21
2020-08-31,3222.77,-4941.22,-6152.82,192,6831Z,288,-0.8660254037844385,-0.5000000000000004,-4434.37,1500.0,-5336.65,-597.72,6012.5,-5028.46,-1581.76,3049.96,-3471.36,-1160.36,2036.0,-3171.55,-24.81,9111.15,-5938.56,-3197.4,3209.65,-2809.66
2020-09-30,10731.99,-4732.63,-153.46,192,6831Z,288,-1.0,-1.8369701987210297e-16,-6152.82,3222.77,-4941.22,-4434.37,1500.0,-5336.65,-597.72,6012.5,-5028.46,-1581.76,3049.96,-3471.36,-1160.36,2036.0,-3171.55,-24.81,9111.15,-5938.56
2019-12-31,5518.0,-7226.45,-17057.5,194,7022Z,25,-2.4492935982947064e-16,1.0,-15349.05,7479.0,-6585.49,-16242.56,6319.16,-5126.92,-17434.8,1550.0,-1500.0,-17484.8,2350.0,-2346.8,-17488.0,1540.0,-1528.0,0.1,0.0,0.0
2020-01-31,5519.0,-5461.66,-17000.16,194,7022Z,25,0.49999999999999994,0.8660254037844387,-17057.5,5518.0,-7226.45,-15349.05,7479.0,-6585.49,-16242.56,6319.16,-5126.92,-17434.8,1550.0,-1500.0,-17484.8,2350.0,-2346.8,-17488.0,1540.0,-1528.0
2020-02-29,5301.0,-5508.22,-17207.38,194,7022Z,25,0.8660254037844386,0.5000000000000001,-17000.16,5519.0,-5461.66,-17057.5,5518.0,-7226.45,-15349.05,7479.0,-6585.49,-16242.56,6319.16,-5126.92,-17434.8,1550.0,-1500.0,-17484.8,2350.0,-2346.8
2020-03-31,26517.88,-17231.61,-7921.11,194,7022Z,25,1.0,6.123233995736766e-17,-17207.38,5301.0,-5508.22,-17000.16,5519.0,-5461.66,-17057.5,5518.0,-7226.45,-15349.05,7479.0,-6585.49,-16242.56,6319.16,-5126.92,-17434.8,1550.0,-1500.0
2020-04-30,5458.0,-5064.68,-7527.79,194,7022Z,25,0.8660254037844387,-0.4999999999999998,-7921.11,26517.88,-17231.61,-17207.38,5301.0,-5508.22,-17000.16,5519.0,-5461.66,-17057.5,5518.0,-7226.45,-15349.05,7479.0,-6585.49,-16242.56,6319.16,-5126.92
2020-05-31,4595.0,-2749.88,-5682.67,194,7022Z,25,0.49999999999999994,-0.8660254037844387,-7527.79,5458.0,-5064.68,-7921.11,26517.88,-17231.61,-17207.38,5301.0,-5508.22,-17000.16,5519.0,-5461.66,-17057.5,5518.0,-7226.45,-15349.05,7479.0,-6585.49
2020-06-30,3500.0,-4342.0,-6524.67,194,7022Z,25,1.2246467991473532e-16,-1.0,-5682.67,4595.0,-2749.88,-7527.79,5458.0,-5064.68,-7921.11,26517.88,-17231.61,-17207.38,5301.0,-5508.22,-17000.16,5519.0,-5461.66,-17057.5,5518.0,-7226.45
2020-07-31,3500.0,-5043.8,-8068.47,194,7022Z,25,-0.4999999999999997,-0.8660254037844388,-6524.67,3500.0,-4342.0,-5682.67,4595.0,-2749.88,-7527.79,5458.0,-5064.68,-7921.11,26517.88,-17231.61,-17207.38,5301.0,-5508.22,-17000.16,5519.0,-5461.66
2020-08-31,0.0,-64.68,-8133.15,194,7022Z,25,-0.8660254037844385,-0.5000000000000004,-8068.47,3500.0,-5043.8,-6524.67,3500.0,-4342.0,-5682.67,4595.0,-2749.88,-7527.79,5458.0,-5064.68,-7921.11,26517.88,-17231.61,-17207.38,5301.0,-5508.22
2020-09-30,13640.25,-3143.48,2363.62,194,7022Z,25,-1.0,-1.8369701987210297e-16,-8133.15,0.0,-64.68,-8068.47,3500.0,-5043.8,-6524.67,3500.0,-4342.0,-5682.67,4595.0,-2749.88,-7527.79,5458.0,-5064.68,-7921.11,26517.88,-17231.61
2020-02-29,11200.0,-10354.52,-34555.47,195,7022Z,292,0.8660254037844386,0.5000000000000001,-35400.95,4344.42,-9553.86,-30191.51,16300.0,-12999.34,-33492.17,7000.0,-7898.12,-32594.05,8427.3,-10657.05,-30364.3,450.0,-4440.06,0.1,0.0,0.0
2020-03-31,26613.76,-22466.89,-30408.6,195,7022Z,292,1.0,6.123233995736766e-17,-34555.47,11200.0,-10354.52,-35400.95,4344.42,-9553.86,-30191.51,16300.0,-12999.34,-33492.17,7000.0,-7898.12,-32594.05,8427.3,-10657.05,-30364.3,450.0,-4440.06
2020-04-30,35162.07,-9138.8,-4385.33,195,7022Z,292,0.8660254037844387,-0.4999999999999998,-30408.6,26613.76,-22466.89,-34555.47,11200.0,-10354.52,-35400.95,4344.42,-9553.86,-30191.51,16300.0,-12999.34,-33492.17,7000.0,-7898.12,-32594.05,8427.3,-10657.05
2020-05-31,15660.0,-17979.82,-6705.15,195,7022Z,292,0.49999999999999994,-0.8660254037844387,-4385.33,35162.07,-9138.8,-30408.6,26613.76,-22466.89,-34555.47,11200.0,-10354.52,-35400.95,4344.42,-9553.86,-30191.51,16300.0,-12999.34,-33492.17,7000.0,-7898.12
2020-06-30,11908.61,-12661.21,-7457.75,195,7022Z,292,1.2246467991473532e-16,-1.0,-6705.15,15660.0,-17979.82,-4385.33,35162.07,-9138.8,-30408.6,26613.76,-22466.89,-34555.47,11200.0,-10354.52,-35400.95,4344.42,-9553.86,-30191.51,16300.0,-12999.34
2020-07-31,12899.25,-20780.52,-15339.02,195,7022Z,292,-0.4999999999999997,-0.8660254037844388,-7457.75,11908.61,-12661.21,-6705.15,15660.0,-17979.82,-4385.33,35162.07,-9138.8,-30408.6,26613.76,-22466.89,-34555.47,11200.0,-10354.52,-35400.95,4344.42,-9553.86
2020-08-31,15160.09,-17018.61,-17197.54,195,7022Z,292,-0.8660254037844385,-0.5000000000000004,-15339.02,12899.25,-20780.52,-7457.75,11908.61,-12661.21,-6705.15,15660.0,-17979.82,-4385.33,35162.07,-9138.8,-30408.6,26613.76,-22466.89,-34555.47,11200.0,-10354.52
2020-09-30,13234.76,-9511.55,-13474.33,195,7022Z,292,-1.0,-1.8369701987210297e-16,-17197.54,15160.09,-17018.61,-15339.02,12899.25,-20780.52,-7457.75,11908.61,-12661.21,-6705.15,15660.0,-17979.82,-4385.33,35162.07,-9138.8,-30408.6,26613.76,-22466.89
2019-01-31,2483.34,-2432.2,-3496.02,196,7721Z,110,0.49999999999999994,0.8660254037844387,-3547.16,3067.16,-3160.59,-3453.73,1806.83,-1759.17,-3501.39,1937.18,-2170.44,-3268.13,2356.81,-2690.26,-2934.68,1110.1,-2470.2,-1574.58,0.0,-1124.89
2019-02-28,2922.03,-1926.96,-2500.95,196,7721Z,110,0.8660254037844386,0.5000000000000001,-3496.02,2483.34,-2432.2,-3547.16,3067.16,-3160.59,-3453.73,1806.83,-1759.17,-3501.39,1937.18,-2170.44,-3268.13,2356.81,-2690.26,-2934.68,1110.1,-2470.2
2019-03-31,2028.17,-2012.16,-2484.94,196,7721Z,110,1.0,6.123233995736766e-17,-2500.95,2922.03,-1926.96,-3496.02,2483.34,-2432.2,-3547.16,3067.16,-3160.59,-3453.73,1806.83,-1759.17,-3501.39,1937.18,-2170.44,-3268.13,2356.81,-2690.26
2019-04-30,2048.16,-1598.88,-2035.66,196,7721Z,110,0.8660254037844387,-0.4999999999999998,-2484.94,2028.17,-2012.16,-2500.95,2922.03,-1926.96,-3496.02,2483.34,-2432.2,-3547.16,3067.16,-3160.59,-3453.73,1806.83,-1759.17,-3501.39,1937.18,-2170.44
2019-05-31,749.68,-1128.31,-2414.29,196,7721Z,110,0.49999999999999994,-0.8660254037844387,-2035.66,2048.16,-1598.88,-2484.94,2028.17,-2012.16,-2500.95,2922.03,-1926.96,-3496.02,2483.34,-2432.2,-3547.16,3067.16,-3160.59,-3453.73,1806.83,-1759.17
2019-06-30,2823.36,-1882.38,-1473.31,196,7721Z,110,1.2246467991473532e-16,-1.0,-2414.29,749.68,-1128.31,-2035.66,2048.16,-1598.88,-2484.94,2028.17,-2012.16,-2500.95,2922.03,-1926.96,-3496.02,2483.34,-2432.2,-3547.16,3067.16,-3160.59
2019-07-31,4284.26,-4157.13,-1346.18,196,7721Z,110,-0.4999999999999997,-0.8660254037844388,-1473.31,2823.36,-1882.38,-2414.29,749.68,-1128.31,-2035.66,2048.16,-1598.88,-2484.94,2028.17,-2012.16,-2500.95,2922.03,-1926.96,-3496.02,2483.34,-2432.2
2019-08-31,3178.6,-3189.09,-1356.67,196,7721Z,110,-0.8660254037844385,-0.5000000000000004,-1346.18,4284.26,-4157.13,-1473.31,2823.36,-1882.38,-2414.29,749.68,-1128.31,-2035.66,2048.16,-1598.88,-2484.94,2028.17,-2012.16,-2500.95,2922.03,-1926.96
2019-09-30,1020.51,-1100.52,-1436.68,196,7721Z,110,-1.0,-1.8369701987210297e-16,-1356.67,3178.6,-3189.09,-1346.18,4284.26,-4157.13,-1473.31,2823.36,-1882.38,-2414.29,749.68,-1128.31,-2035.66,2048.16,-1598.88,-2484.94,2028.17,-2012.16
2019-10-31,892.92,-825.68,-1369.44,196,7721Z,110,-0.8660254037844386,0.5000000000000001,-1436.68,1020.51,-1100.52,-1356.67,3178.6,-3189.09,-1346.18,4284.26,-4157.13,-1473.31,2823.36,-1882.38,-2414.29,749.68,-1128.31,-2035.66,2048.16,-1598.88
2019-11-30,484.46,-535.28,-1420.26,196,7721Z,110,-0.5000000000000004,0.8660254037844384,-1369.44,892.92,-825.68,-1436.68,1020.51,-1100.52,-1356.67,3178.6,-3189.09,-1346.18,4284.26,-4157.13,-1473.31,2823.36,-1882.38,-2414.29,749.68,-1128.31
2019-12-31,2488.16,-1821.38,-753.48,196,7721Z,110,-2.4492935982947064e-16,1.0,-1420.26,484.46,-535.28,-1369.44,892.92,-825.68,-1436.68,1020.51,-1100.52,-1356.67,3178.6,-3189.09,-1346.18,4284.26,-4157.13,-1473.31,2823.36,-1882.38
2020-01-31,1663.91,-1775.87,-865.44,196,7721Z,110,0.49999999999999994,0.8660254037844387,-753.48,2488.16,-1821.38,-1420.26,484.46,-535.28,-1369.44,892.92,-825.68,-1436.68,1020.51,-1100.52,-1356.67,3178.6,-3189.09,-1346.18,4284.26,-4157.13
2020-02-29,2414.72,-2992.09,-1442.81,196,7721Z,110,0.8660254037844386,0.5000000000000001,-865.44,1663.91,-1775.87,-753.48,2488.16,-1821.38,-1420.26,484.46,-535.28,-1369.44,892.92,-825.68,-1436.68,1020.51,-1100.52,-1356.67,3178.6,-3189.09
2020-03-31,2881.19,-2905.21,-1466.83,196,7721Z,110,1.0,6.123233995736766e-17,-1442.81,2414.72,-2992.09,-865.44,1663.91,-1775.87,-753.48,2488.16,-1821.38,-1420.26,484.46,-535.28,-1369.44,892.92,-825.68,-1436.68,1020.51,-1100.52
2020-04-30,2825.43,-2608.45,-1249.85,196,7721Z,110,0.8660254037844387,-0.4999999999999998,-1466.83,2881.19,-2905.21,-1442.81,2414.72,-2992.09,-865.44,1663.91,-1775.87,-753.48,2488.16,-1821.38,-1420.26,484.46,-535.28,-1369.44,892.92,-825.68
2020-05-31,953.89,-1135.29,-1431.25,196,7721Z,110,0.49999999999999994,-0.8660254037844387,-1249.85,2825.43,-2608.45,-1466.83,2881.19,-2905.21,-1442.81,2414.72,-2992.09,-865.44,1663.91,-1775.87,-753.48,2488.16,-1821.38,-1420.26,484.46,-535.28
2020-06-30,600.91,-554.07,-1384.41,196,7721Z,110,1.2246467991473532e-16,-1.0,-1431.25,953.89,-1135.29,-1249.85,2825.43,-2608.45,-1466.83,2881.19,-2905.21,-1442.81,2414.72,-2992.09,-865.44,1663.91,-1775.87,-753.48,2488.16,-1821.38
2020-07-31,1790.89,-921.03,-514.55,196,7721Z,110,-0.4999999999999997,-0.8660254037844388,-1384.41,600.91,-554.07,-1431.25,953.89,-1135.29,-1249.85,2825.43,-2608.45,-1466.83,2881.19,-2905.21,-1442.81,2414.72,-2992.09,-865.44,1663.91,-1775.87
2020-08-31,998.17,-1080.29,-596.67,196,7721Z,110,-0.8660254037844385,-0.5000000000000004,-514.55,1790.89,-921.03,-1384.41,600.91,-554.07,-1431.25,953.89,-1135.29,-1249.85,2825.43,-2608.45,-1466.83,2881.19,-2905.21,-1442.81,2414.72,-2992.09
2020-09-30,3112.02,-2449.13,66.22,196,7721Z,110,-1.0,-1.8369701987210297e-16,-596.67,998.17,-1080.29,-514.55,1790.89,-921.03,-1384.41,600.91,-554.07,-1431.25,953.89,-1135.29,-1249.85,2825.43,-2608.45,-1466.83,2881.19,-2905.21
2018-08-31,4086.39,-5278.95,-12251.4,198,4778C,171,-0.8660254037844385,-0.5000000000000004,-11058.84,6491.46,-5048.37,-12501.93,927.85,-4278.39,-9151.39,5094.35,-3441.83,-10803.91,3008.79,-4143.12,-9669.58,6322.58,-183.51,0.1,0.0,0.0
2018-09-30,2028.95,-4908.71,-15131.16,198,4778C,171,-1.0,-1.8369701987210297e-16,-12251.4,4086.39,-5278.95,-11058.84,6491.46,-5048.37,-12501.93,927.85,-4278.39,-9151.39,5094.35,-3441.83,-10803.91,3008.79,-4143.12,-9669.58,6322.58,-183.51
2018-10-31,9839.09,-6029.06,-11321.13,198,4778C,171,-0.8660254037844386,0.5000000000000001,-15131.16,2028.95,-4908.71,-12251.4,4086.39,-5278.95,-11058.84,6491.46,-5048.37,-12501.93,927.85,-4278.39,-9151.39,5094.35,-3441.83,-10803.91,3008.79,-4143.12
2018-11-30,13663.74,-4507.71,-2165.1,198,4778C,171,-0.5000000000000004,0.8660254037844384,-11321.13,9839.09,-6029.06,-15131.16,2028.95,-4908.71,-12251.4,4086.39,-5278.95,-11058.84,6491.46,-5048.37,-12501.93,927.85,-4278.39,-9151.39,5094.35,-3441.83
2018-12-31,1788.05,-7371.51,-7748.56,198,4778C,171,-2.4492935982947064e-16,1.0,-2165.1,13663.74,-4507.71,-11321.13,9839.09,-6029.06,-15131.16,2028.95,-4908.71,-12251.4,4086.39,-5278.95,-11058.84,6491.46,-5048.37,-12501.93,927.85,-4278.39
2019-01-31,3516.01,-1786.05,-6018.6,198,4778C,171,0.49999999999999994,0.8660254037844387,-7748.56,1788.05,-7371.51,-2165.1,13663.74,-4507.71,-11321.13,9839.09,-6029.06,-15131.16,2028.95,-4908.71,-12251.4,4086.39,-5278.95,-11058.84,6491.46,-5048.37
2019-02-28,5576.9,-4638.17,-5079.87,198,4778C,171,0.8660254037844386,0.5000000000000001,-6018.6,3516.01,-1786.05,-7748.56,1788.05,-7371.51,-2165.1,13663.74,-4507.71,-11321.13,9839.09,-6029.06,-15131.16,2028.95,-4908.71,-12251.4,4086.39,-5278.95
2019-03-31,6110.63,-5692.42,-4661.66,198,4778C,171,1.0,6.123233995736766e-17,-5079.87,5576.9,-4638.17,-6018.6,3516.01,-1786.05,-7748.56,1788.05,-7371.51,-2165.1,13663.74,-4507.71,-11321.13,9839.09,-6029.06,-15131.16,2028.95,-4908.71
2019-04-30,5164.32,-8624.83,-8122.17,198,4778C,171,0.8660254037844387,-0.4999999999999998,-4661.66,6110.63,-5692.42,-5079.87,5576.9,-4638.17,-6018.6,3516.01,-1786.05,-7748.56,1788.05,-7371.51,-2165.1,13663.74,-4507.71,-11321.13,9839.09,-6029.06
2019-05-31,3786.37,-4112.18,-8447.98,198,4778C,171,0.49999999999999994,-0.8660254037844387,-8122.17,5164.32,-8624.83,-4661.66,6110.63,-5692.42,-5079.87,5576.9,-4638.17,-6018.6,3516.01,-1786.05,-7748.56,1788.05,-7371.51,-2165.1,13663.74,-4507.71
2019-06-30,5837.43,-2802.72,-5413.27,198,4778C,171,1.2246467991473532e-16,-1.0,-8447.98,3786.37,-4112.18,-8122.17,5164.32,-8624.83,-4661.66,6110.63,-5692.42,-5079.87,5576.9,-4638.17,-6018.6,3516.01,-1786.05,-7748.56,1788.05,-7371.51
2019-07-31,5470.35,-5522.56,-5465.48,198,4778C,171,-0.4999999999999997,-0.8660254037844388,-5413.27,5837.43,-2802.72,-8447.98,3786.37,-4112.18,-8122.17,5164.32,-8624.83,-4661.66,6110.63,-5692.42,-5079.87,5576.9,-4638.17,-6018.6,3516.01,-1786.05
2019-08-31,889.7,-5194.73,-9770.51,198,4778C,171,-0.8660254037844385,-0.5000000000000004,-5465.48,5470.35,-5522.56,-5413.27,5837.43,-2802.72,-8447.98,3786.37,-4112.18,-8122.17,5164.32,-8624.83,-4661.66,6110.63,-5692.42,-5079.87,5576.9,-4638.17
2019-09-30,6830.45,-2807.81,-5747.87,198,4778C,171,-1.0,-1.8369701987210297e-16,-9770.51,889.7,-5194.73,-5465.48,5470.35,-5522.56,-5413.27,5837.43,-2802.72,-8447.98,3786.37,-4112.18,-8122.17,5164.32,-8624.83,-4661.66,6110.63,-5692.42
2019-10-31,6596.53,-6842.99,-5994.33,198,4778C,171,-0.8660254037844386,0.5000000000000001,-5747.87,6830.45,-2807.81,-9770.51,889.7,-5194.73,-5465.48,5470.35,-5522.56,-5413.27,5837.43,-2802.72,-8447.98,3786.37,-4112.18,-8122.17,5164.32,-8624.83
2019-11-30,2246.08,-4226.68,-7974.93,198,4778C,171,-0.5000000000000004,0.8660254037844384,-5994.33,6596.53,-6842.99,-5747.87,6830.45,-2807.81,-9770.51,889.7,-5194.73,-5465.48,5470.35,-5522.56,-5413.27,5837.43,-2802.72,-8447.98,3786.37,-4112.18
2019-12-31,3884.3,-4126.38,-8217.01,198,4778C,171,-2.4492935982947064e-16,1.0,-7974.93,2246.08,-4226.68,-5994.33,6596.53,-6842.99,-5747.87,6830.45,-2807.81,-9770.51,889.7,-5194.73,-5465.48,5470.35,-5522.56,-5413.27,5837.43,-2802.72
2020-01-31,13073.92,-5609.39,-752.48,198,4778C,171,0.49999999999999994,0.8660254037844387,-8217.01,3884.3,-4126.38,-7974.93,2246.08,-4226.68,-5994.33,6596.53,-6842.99,-5747.87,6830.45,-2807.81,-9770.51,889.7,-5194.73,-5465.48,5470.35,-5522.56
2020-02-29,3834.04,-5487.5,-2405.94,198,4778C,171,0.8660254037844386,0.5000000000000001,-752.48,13073.92,-5609.39,-8217.01,3884.3,-4126.38,-7974.93,2246.08,-4226.68,-5994.33,6596.53,-6842.99,-5747.87,6830.45,-2807.81,-9770.51,889.7,-5194.73
2020-03-31,11346.16,-4381.82,4558.4,198,4778C,171,1.0,6.123233995736766e-17,-2405.94,3834.04,-5487.5,-752.48,13073.92,-5609.39,-8217.01,3884.3,-4126.38,-7974.93,2246.08,-4226.68,-5994.33,6596.53,-6842.99,-5747.87,6830.45,-2807.81
2020-04-30,3434.7,-5808.18,2184.92,198,4778C,171,0.8660254037844387,-0.4999999999999998,4558.4,11346.16,-4381.82,-2405.94,3834.04,-5487.5,-752.48,13073.92,-5609.39,-8217.01,3884.3,-4126.38,-7974.93,2246.08,-4226.68,-5994.33,6596.53,-6842.99
2020-05-31,4528.37,-3854.58,2858.71,198,4778C,171,0.49999999999999994,-0.8660254037844387,2184.92,3434.7,-5808.18,4558.4,11346.16,-4381.82,-2405.94,3834.04,-5487.5,-752.48,13073.92,-5609.39,-8217.01,3884.3,-4126.38,-7974.93,2246.08,-4226.68
2020-06-30,1518.65,-5187.24,-809.88,198,4778C,171,1.2246467991473532e-16,-1.0,2858.71,4528.37,-3854.58,2184.92,3434.7,-5808.18,4558.4,11346.16,-4381.82,-2405.94,3834.04,-5487.5,-752.48,13073.92,-5609.39,-8217.01,3884.3,-4126.38
2020-07-31,6736.77,-4775.05,1151.84,198,4778C,171,-0.4999999999999997,-0.8660254037844388,-809.88,1518.65,-5187.24,2858.71,4528.37,-3854.58,2184.92,3434.7,-5808.18,4558.4,11346.16,-4381.82,-2405.94,3834.04,-5487.5,-752.48,13073.92,-5609.39
2020-08-31,2811.82,-2174.97,1788.69,198,4778C,171,-0.8660254037844385,-0.5000000000000004,1151.84,6736.77,-4775.05,-809.88,1518.65,-5187.24,2858.71,4528.37,-3854.58,2184.92,3434.7,-5808.18,4558.4,11346.16,-4381.82,-2405.94,3834.04,-5487.5
2020-09-30,2382.3,-3717.31,453.68,198,4778C,171,-1.0,-1.8369701987210297e-16,1788.69,2811.82,-2174.97,1151.84,6736.77,-4775.05,-809.88,1518.65,-5187.24,2858.71,4528.37,-3854.58,2184.92,3434.7,-5808.18,4558.4,11346.16,-4381.82
2020-08-31,1886.72,-1863.74,-499.72,203,4932Z,117,-0.8660254037844385,-0.5000000000000004,-522.7,3007.79,-3355.8,-174.69,4398.14,-5205.1,632.27,5121.23,-4683.62,194.66,4846.32,-4864.54,212.88,493.5,-1038.47,0.1,0.0,0.0
2020-09-30,4810.5,-4422.04,-111.26,203,4932Z,117,-1.0,-1.8369701987210297e-16,-499.72,1886.72,-1863.74,-522.7,3007.79,-3355.8,-174.69,4398.14,-5205.1,632.27,5121.23,-4683.62,194.66,4846.32,-4864.54,212.88,493.5,-1038.47
2020-03-31,5142.5,-928.43,-3371.37,204,6202A,330,1.0,6.123233995736766e-17,-7585.44,4813.99,-1034.63,-11364.8,5343.57,-4431.66,-12276.71,220.27,-1315.95,-11181.03,6143.67,-6014.7,-11310.0,90.0,0.0,0.1,0.0,0.0
2020-04-30,900.0,-820.07,-3291.44,204,6202A,330,0.8660254037844387,-0.4999999999999998,-3371.37,5142.5,-928.43,-7585.44,4813.99,-1034.63,-11364.8,5343.57,-4431.66,-12276.71,220.27,-1315.95,-11181.03,6143.67,-6014.7,-11310.0,90.0,0.0
2020-05-31,6532.5,-5644.46,-2403.4,204,6202A,330,0.49999999999999994,-0.8660254037844387,-3291.44,900.0,-820.07,-3371.37,5142.5,-928.43,-7585.44,4813.99,-1034.63,-11364.8,5343.57,-4431.66,-12276.71,220.27,-1315.95,-11181.03,6143.67,-6014.7
2020-06-30,10028.26,-11010.09,-3385.23,204,6202A,330,1.2246467991473532e-16,-1.0,-2403.4,6532.5,-5644.46,-3291.44,900.0,-820.07,-3371.37,5142.5,-928.43,-7585.44,4813.99,-1034.63,-11364.8,5343.57,-4431.66,-12276.71,220.27,-1315.95
2020-07-31,5672.5,-6327.02,-4039.75,204,6202A,330,-0.4999999999999997,-0.8660254037844388,-3385.23,10028.26,-11010.09,-2403.4,6532.5,-5644.46,-3291.44,900.0,-820.07,-3371.37,5142.5,-928.43,-7585.44,4813.99,-1034.63,-11364.8,5343.57,-4431.66
2020-08-31,1462.5,-2068.97,-4646.22,204,6202A,330,-0.8660254037844385,-0.5000000000000004,-4039.75,5672.5,-6327.02,-3385.23,10028.26,-11010.09,-2403.4,6532.5,-5644.46,-3291.44,900.0,-820.07,-3371.37,5142.5,-928.43,-7585.44,4813.99,-1034.63
2020-09-30,7458.91,-2989.07,-176.38,204,6202A,330,-1.0,-1.8369701987210297e-16,-4646.22,1462.5,-2068.97,-4039.75,5672.5,-6327.02,-3385.23,10028.26,-11010.09,-2403.4,6532.5,-5644.46,-3291.44,900.0,-820.07,-3371.37,5142.5,-928.43
2019-08-31,3600.0,-726.0,-5256.72,205,6202A,330,-0.8660254037844385,-0.5000000000000004,-8130.72,1070.0,-342.89,-8857.83,350.0,-364.56,-8843.27,50.0,-616.96,-8276.31,1100.0,-618.04,-8758.27,0.0,-550.8,-8207.47,7392.0,-3443.1
2019-09-30,200.0,-3816.54,-8873.26,205,6202A,330,-1.0,-1.8369701987210297e-16,-5256.72,3600.0,-726.0,-8130.72,1070.0,-342.89,-8857.83,350.0,-364.56,-8843.27,50.0,-616.96,-8276.31,1100.0,-618.04,-8758.27,0.0,-550.8
2019-10-31,3000.0,-2897.84,-8771.1,205,6202A,330,-0.8660254037844386,0.5000000000000001,-8873.26,200.0,-3816.54,-5256.72,3600.0,-726.0,-8130.72,1070.0,-342.89,-8857.83,350.0,-364.56,-8843.27,50.0,-616.96,-8276.31,1100.0,-618.04
2019-11-30,2300.0,-2329.87,-8800.97,205,6202A,330,-0.5000000000000004,0.8660254037844384,-8771.1,3000.0,-2897.84,-8873.26,200.0,-3816.54,-5256.72,3600.0,-726.0,-8130.72,1070.0,-342.89,-8857.83,350.0,-364.56,-8843.27,50.0,-616.96
2019-12-31,2240.0,-2314.48,-8875.45,205,6202A,330,-2.4492935982947064e-16,1.0,-8800.97,2300.0,-2329.87,-8771.1,3000.0,-2897.84,-8873.26,200.0,-3816.54,-5256.72,3600.0,-726.0,-8130.72,1070.0,-342.89,-8857.83,350.0,-364.56
2020-01-31,2558.0,-2437.88,-8755.33,205,6202A,330,0.49999999999999994,0.8660254037844387,-8875.45,2240.0,-2314.48,-8800.97,2300.0,-2329.87,-8771.1,3000.0,-2897.84,-8873.26,200.0,-3816.54,-5256.72,3600.0,-726.0,-8130.72,1070.0,-342.89
2020-02-29,3220.0,-3331.83,-8867.16,205,6202A,330,0.8660254037844386,0.5000000000000001,-8755.33,2558.0,-2437.88,-8875.45,2240.0,-2314.48,-8800.97,2300.0,-2329.87,-8771.1,3000.0,-2897.84,-8873.26,200.0,-3816.54,-5256.72,3600.0,-726.0
2020-03-31,10044.0,-8131.23,-6954.39,205,6202A,330,1.0,6.123233995736766e-17,-8867.16,3220.0,-3331.83,-8755.33,2558.0,-2437.88,-8875.45,2240.0,-2314.48,-8800.97,2300.0,-2329.87,-8771.1,3000.0,-2897.84,-8873.26,200.0,-3816.54
