date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos,month_week_sin,month_week_cos,previous_balance_1,previous_amount_1,previous_other_1,previous_balance_2,previous_amount_2,previous_other_2,previous_balance_3,previous_amount_3,previous_other_3,previous_balance_4,previous_amount_4,previous_other_4,previous_balance_5,previous_amount_5,previous_other_5,previous_balance_6,previous_amount_6,previous_other_6,previous_balance_7,previous_amount_7,previous_other_7,previous_balance_8,previous_amount_8,previous_other_8,previous_balance_9,previous_amount_9,previous_other_9,previous_balance_10,previous_amount_10,previous_other_10,previous_balance_11,previous_amount_11,previous_other_11,previous_balance_12,previous_amount_12,previous_other_12
2020-09-21,-5.52,0.0,3118.31,162,7022Z,111,-1.0,-1.8369701987210297e-16,-0.9510565162951536,0.30901699437494723,3123.83,-4000.0,0.0,7123.83,-1.99,0.0,7125.82,-61.79,5976.0,1211.61,-13.48,0.0,1225.09,0.0,0.0,1225.09,-1.99,0.0,1227.08,-3058.0,0.0,4285.08,-2355.61,0.0,6640.69,-8017.0,5976.0,8681.69,-3367.0,2000.0,10048.69,-1.99,0.0,10050.68,-178.94,0.0
2020-09-28,-7.95,2988.0,6098.36,162,7022Z,111,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,3118.31,-5.52,0.0,3123.83,-4000.0,0.0,7123.83,-1.99,0.0,7125.82,-61.79,5976.0,1211.61,-13.48,0.0,1225.09,0.0,0.0,1225.09,-1.99,0.0,1227.08,-3058.0,0.0,4285.08,-2355.61,0.0,6640.69,-8017.0,5976.0,8681.69,-3367.0,2000.0,10048.69,-1.99,0.0
2020-03-23,-569.1,0.0,641.21,164,9511Z,17,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,1210.31,-90.0,330.0,970.31,-349.0,140.0,1179.31,-1081.48,228.54,2032.25,-121.32,4885.0,-2731.43,-40.0,220.0,-2911.43,-40.0,0.0,-2871.43,-1431.17,0.54,-1440.8,0.0,530.0,-1970.8,-80.0,706.35,-2597.15,-55.82,0.0,-2541.33,-4223.97,0.0,1682.64,-550.59,1.21
2020-03-30,-279.41,9.54,371.34,164,9511Z,17,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494773,641.21,-569.1,0.0,1210.31,-90.0,330.0,970.31,-349.0,140.0,1179.31,-1081.48,228.54,2032.25,-121.32,4885.0,-2731.43,-40.0,220.0,-2911.43,-40.0,0.0,-2871.43,-1431.17,0.54,-1440.8,0.0,530.0,-1970.8,-80.0,706.35,-2597.15,-55.82,0.0,-2541.33,-4223.97,0.0
2020-04-06,-4153.3,1175.0,-2606.96,164,9511Z,17,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,371.34,-279.41,9.54,641.21,-569.1,0.0,1210.31,-90.0,330.0,970.31,-349.0,140.0,1179.31,-1081.48,228.54,2032.25,-121.32,4885.0,-2731.43,-40.0,220.0,-2911.43,-40.0,0.0,-2871.43,-1431.17,0.54,-1440.8,0.0,530.0,-1970.8,-80.0,706.35,-2597.15,-55.82,0.0
2020-04-13,0.0,0.0,-2606.96,164,9511Z,17,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,-2606.96,-4153.3,1175.0,371.34,-279.41,9.54,641.21,-569.1,0.0,1210.31,-90.0,330.0,970.31,-349.0,140.0,1179.31,-1081.48,228.54,2032.25,-121.32,4885.0,-2731.43,-40.0,220.0,-2911.43,-40.0,0.0,-2871.43,-1431.17,0.54,-1440.8,0.0,530.0,-1970.8,-80.0,706.35
2020-04-27,-276.49,0.0,-59.7,164,9511Z,17,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,216.79,-60.0,2883.75,-2606.96,0.0,0.0,-2606.96,-4153.3,1175.0,371.34,-279.41,9.54,641.21,-569.1,0.0,1210.31,-90.0,330.0,970.31,-349.0,140.0,1179.31,-1081.48,228.54,2032.25,-121.32,4885.0,-2731.43,-40.0,220.0,-2911.43,-40.0,0.0,-2871.43,-1431.17,0.54
2020-05-04,-3996.17,25.55,-4030.32,164,9511Z,17,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,-59.7,-276.49,0.0,216.79,-60.0,2883.75,-2606.96,0.0,0.0,-2606.96,-4153.3,1175.0,371.34,-279.41,9.54,641.21,-569.1,0.0,1210.31,-90.0,330.0,970.31,-349.0,140.0,1179.31,-1081.48,228.54,2032.25,-121.32,4885.0,-2731.43,-40.0,220.0,-2911.43,-40.0,0.0
2020-05-11,-496.33,180.0,-4346.65,164,9511Z,17,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,-4030.32,-3996.17,25.55,-59.7,-276.49,0.0,216.79,-60.0,2883.75,-2606.96,0.0,0.0,-2606.96,-4153.3,1175.0,371.34,-279.41,9.54,641.21,-569.1,0.0,1210.31,-90.0,330.0,970.31,-349.0,140.0,1179.31,-1081.48,228.54,2032.25,-121.32,4885.0,-2731.43,-40.0,220.0
2020-05-18,0.0,690.0,-3656.65,164,9511Z,17,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,-4346.65,-496.33,180.0,-4030.32,-3996.17,25.55,-59.7,-276.49,0.0,216.79,-60.0,2883.75,-2606.96,0.0,0.0,-2606.96,-4153.3,1175.0,371.34,-279.41,9.54,641.21,-569.1,0.0,1210.31,-90.0,330.0,970.31,-349.0,140.0,1179.31,-1081.48,228.54,2032.25,-121.32,4885.0
2018-08-06,-130.24,0.0,-38952.86,165,6202A,37,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,-38822.62,-132.95,0.0,-38689.67,-95.27,0.0,-38594.4,-276.93,0.0,-38317.47,0.0,5400.0,-43717.47,-309.82,1000.0,-44407.65,-144.97,0.0,-44262.68,-67.56,0.0,-44195.12,-59.8,0.0,-44135.32,-1591.11,2200.0,-44744.21,-129.89,0.0,-44614.32,-177.28,0.0,-44437.04,-780.0,0.0
2018-08-13,-441.18,0.0,-39394.04,165,6202A,37,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,-38952.86,-130.24,0.0,-38822.62,-132.95,0.0,-38689.67,-95.27,0.0,-38594.4,-276.93,0.0,-38317.47,0.0,5400.0,-43717.47,-309.82,1000.0,-44407.65,-144.97,0.0,-44262.68,-67.56,0.0,-44195.12,-59.8,0.0,-44135.32,-1591.11,2200.0,-44744.21,-129.89,0.0,-44614.32,-177.28,0.0
2018-08-20,-60.92,0.0,-39454.96,165,6202A,37,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723,-39394.04,-441.18,0.0,-38952.86,-130.24,0.0,-38822.62,-132.95,0.0,-38689.67,-95.27,0.0,-38594.4,-276.93,0.0,-38317.47,0.0,5400.0,-43717.47,-309.82,1000.0,-44407.65,-144.97,0.0,-44262.68,-67.56,0.0,-44195.12,-59.8,0.0,-44135.32,-1591.11,2200.0,-44744.21,-129.89,0.0
2018-08-27,0.0,4800.0,-34654.96,165,6202A,37,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-39454.96,-60.92,0.0,-39394.04,-441.18,0.0,-38952.86,-130.24,0.0,-38822.62,-132.95,0.0,-38689.67,-95.27,0.0,-38594.4,-276.93,0.0,-38317.47,0.0,5400.0,-43717.47,-309.82,1000.0,-44407.65,-144.97,0.0,-44262.68,-67.56,0.0,-44195.12,-59.8,0.0,-44135.32,-1591.11,2200.0
2018-10-08,-147.77,0.0,-27706.67,165,6202A,37,-0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0,-36586.72,-70.82,0.0,-36515.9,-805.95,0.0,-35709.95,-1054.99,0.0,-34654.96,0.0,4800.0,-39454.96,-60.92,0.0,-39394.04,-441.18,0.0,-38952.86,-130.24,0.0,-38822.62,-132.95,0.0,-38689.67,-95.27,0.0,-38594.4,-276.93,0.0
2018-10-15,-86.59,25.65,-27767.61,165,6202A,37,-0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0,-36586.72,-70.82,0.0,-36515.9,-805.95,0.0,-35709.95,-1054.99,0.0,-34654.96,0.0,4800.0,-39454.96,-60.92,0.0,-39394.04,-441.18,0.0,-38952.86,-130.24,0.0,-38822.62,-132.95,0.0,-38689.67,-95.27,0.0
2018-10-22,-105.59,0.0,-27873.2,165,6202A,37,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0,-36586.72,-70.82,0.0,-36515.9,-805.95,0.0,-35709.95,-1054.99,0.0,-34654.96,0.0,4800.0,-39454.96,-60.92,0.0,-39394.04,-441.18,0.0,-38952.86,-130.24,0.0,-38822.62,-132.95,0.0
2018-10-29,-1014.62,10200.0,-18687.82,165,6202A,37,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0,-36586.72,-70.82,0.0,-36515.9,-805.95,0.0,-35709.95,-1054.99,0.0,-34654.96,0.0,4800.0,-39454.96,-60.92,0.0,-39394.04,-441.18,0.0,-38952.86,-130.24,0.0
2018-11-05,-1307.21,0.0,-19995.03,165,6202A,37,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0,-36586.72,-70.82,0.0,-36515.9,-805.95,0.0,-35709.95,-1054.99,0.0,-34654.96,0.0,4800.0,-39454.96,-60.92,0.0,-39394.04,-441.18,0.0
2018-11-12,-111.3,0.0,-20106.33,165,6202A,37,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0,-36586.72,-70.82,0.0,-36515.9,-805.95,0.0,-35709.95,-1054.99,0.0,-34654.96,0.0,4800.0,-39454.96,-60.92,0.0
2018-11-19,-108.09,0.0,-20214.42,165,6202A,37,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.30901699437494723,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0,-36586.72,-70.82,0.0,-36515.9,-805.95,0.0,-35709.95,-1054.99,0.0,-34654.96,0.0,4800.0
2018-11-26,-181.79,0.0,-20396.21,165,6202A,37,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0,-36586.72,-70.82,0.0,-36515.9,-805.95,0.0,-35709.95,-1054.99,0.0
2018-12-03,-1949.34,0.0,-22345.55,165,6202A,37,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0,-36586.72,-70.82,0.0,-36515.9,-805.95,0.0
2018-12-10,-110.2,9204.0,-13251.75,165,6202A,37,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0,-36586.72,-70.82,0.0
2018-12-17,-132.11,0.0,-13383.86,165,6202A,37,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0,-38142.4,-1555.68,0.0
2018-12-24,-590.44,0.0,-13974.3,165,6202A,37,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0,-27558.9,-126.5,10710.0
2018-12-31,-30.22,4248.0,-9756.52,165,6202A,37,-2.4492935982947064e-16,1.0,-0.9510565162951529,0.30901699437494956,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65,-27706.67,-147.77,0.0
2019-01-07,-55.81,0.0,-9812.33,165,6202A,37,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0,-27767.61,-86.59,25.65
2019-01-14,-172.18,0.0,-9984.51,165,6202A,37,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0,-27873.2,-105.59,0.0
2019-01-21,-329.82,0.0,-10314.33,165,6202A,37,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0,-18687.82,-1014.62,10200.0
2019-01-28,-3369.0,0.0,-13683.33,165,6202A,37,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0,-19995.03,-1307.21,0.0
2019-02-04,-335.47,1560.0,-12458.8,165,6202A,37,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0,-20106.33,-111.3,0.0
2019-02-11,-739.04,0.0,-13197.84,165,6202A,37,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0,-20214.42,-108.09,0.0
2019-02-18,-72.4,0.0,-13270.24,165,6202A,37,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0,-20396.21,-181.79,0.0
2019-02-25,-89.07,0.0,-13359.31,165,6202A,37,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0,-22345.55,-1949.34,0.0
2019-03-04,-1215.99,0.0,-14575.3,165,6202A,37,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0,-13251.75,-110.2,9204.0
2019-03-11,-434.1,0.0,-15009.4,165,6202A,37,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0,-13383.86,-132.11,0.0
2019-03-18,-429.16,0.0,-15438.56,165,6202A,37,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0,-13974.3,-590.44,0.0
2019-03-25,-151.1,0.0,-15589.66,165,6202A,37,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0,-9756.52,-30.22,4248.0
2019-04-01,-36.35,0.0,-15626.01,165,6202A,37,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0,-9812.33,-55.81,0.0
2019-04-08,-127.3,0.0,-15753.31,165,6202A,37,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0,-9984.51,-172.18,0.0
2019-04-15,-331.34,600.0,-15484.65,165,6202A,37,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0,-10314.33,-329.82,0.0
2019-04-22,-1297.0,0.0,-16781.65,165,6202A,37,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0,-13683.33,-3369.0,0.0
2019-04-29,-418.39,0.0,-17200.04,165,6202A,37,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0,-12458.8,-335.47,1560.0
2019-05-06,-511.65,0.0,-17711.69,165,6202A,37,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,-17200.04,-418.39,0.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0,-13197.84,-739.04,0.0
2019-05-13,-19.4,0.0,-17731.09,165,6202A,37,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,-17711.69,-511.65,0.0,-17200.04,-418.39,0.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0,-13270.24,-72.4,0.0
2019-05-20,-236.8,0.0,-17967.89,165,6202A,37,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,-17731.09,-19.4,0.0,-17711.69,-511.65,0.0,-17200.04,-418.39,0.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0,-13359.31,-89.07,0.0
2019-05-27,-53.54,0.0,-18021.43,165,6202A,37,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-17967.89,-236.8,0.0,-17731.09,-19.4,0.0,-17711.69,-511.65,0.0,-17200.04,-418.39,0.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0,-14575.3,-1215.99,0.0
2019-06-03,-200.21,0.0,-18221.64,165,6202A,37,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,-18021.43,-53.54,0.0,-17967.89,-236.8,0.0,-17731.09,-19.4,0.0,-17711.69,-511.65,0.0,-17200.04,-418.39,0.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0,-15009.4,-434.1,0.0
2019-06-10,-537.72,0.0,-18759.36,165,6202A,37,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,-18221.64,-200.21,0.0,-18021.43,-53.54,0.0,-17967.89,-236.8,0.0,-17731.09,-19.4,0.0,-17711.69,-511.65,0.0,-17200.04,-418.39,0.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0,-15438.56,-429.16,0.0
2019-06-17,-109.68,0.0,-18869.04,165,6202A,37,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,-18759.36,-537.72,0.0,-18221.64,-200.21,0.0,-18021.43,-53.54,0.0,-17967.89,-236.8,0.0,-17731.09,-19.4,0.0,-17711.69,-511.65,0.0,-17200.04,-418.39,0.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0,-15589.66,-151.1,0.0
2019-06-24,-350.08,0.0,-19219.12,165,6202A,37,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-18869.04,-109.68,0.0,-18759.36,-537.72,0.0,-18221.64,-200.21,0.0,-18021.43,-53.54,0.0,-17967.89,-236.8,0.0,-17731.09,-19.4,0.0,-17711.69,-511.65,0.0,-17200.04,-418.39,0.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0,-15626.01,-36.35,0.0
2019-07-01,-10.03,0.0,-19229.15,165,6202A,37,-0.4999999999999997,-0.8660254037844388,0.9510565162951535,0.30901699437494745,-19219.12,-350.08,0.0,-18869.04,-109.68,0.0,-18759.36,-537.72,0.0,-18221.64,-200.21,0.0,-18021.43,-53.54,0.0,-17967.89,-236.8,0.0,-17731.09,-19.4,0.0,-17711.69,-511.65,0.0,-17200.04,-418.39,0.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0,-15753.31,-127.3,0.0
2019-07-08,-69.16,0.0,-19298.31,165,6202A,37,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,-19229.15,-10.03,0.0,-19219.12,-350.08,0.0,-18869.04,-109.68,0.0,-18759.36,-537.72,0.0,-18221.64,-200.21,0.0,-18021.43,-53.54,0.0,-17967.89,-236.8,0.0,-17731.09,-19.4,0.0,-17711.69,-511.65,0.0,-17200.04,-418.39,0.0,-16781.65,-1297.0,0.0,-15484.65,-331.34,600.0
